Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2022-10-26 11:48:23,WH110907,CE10GP2022WWGr,Huggins,,ARS,5,5,13.0573,0000,8.7183,0000,68.2325,0000,34.3445,0000
12417169,2022-10-26 11:49:14,WH110907,CE4GP2022WWGr,Huggins,,ARS,5,5,13.7797,0000,8.9246,0000,65.1278,0000,35.7477,0000
12417169,2022-10-26 11:50:02,WH110907,CE7GP2022WWGr,Huggins,,ARS,5,5,12.9937,0000,8.9410,0000,66.5587,0000,33.4986,0000
12417169,2022-10-26 11:56:23,WH110907,BN666GP2022WWGr,Huggins,,ARS,5,5,10.6133,0000,8.6075,0000,74.3922,0000,28.9371,0000
12417169,2022-10-26 11:57:13,WH110907,BN675GP2022WWGr,Huggins,,ARS,5,5,7.2315,0000,9.5012,0000,76.2707,0003,17.7785,0000
12417169,2022-10-26 11:58:02,WH110907,BN50GP2022WWGr,Huggins,,ARS,5,5,8.9943,0000,9.0699,0000,75.6903,0002,23.7445,0000
12417169,2022-10-26 11:58:49,WH110907,BN197GP2022WWGr,Huggins,,ARS,5,5,11.2052,0000,9.0452,0000,72.6178,0000,30.8583,0000
12417169,2022-10-26 11:59:35,WH110907,BN221GP2022WWGr,Huggins,,ARS,5,5,9.9146,0000,9.2690,0000,73.8908,0000,27.0798,0000
12417169,2022-10-26 12:00:30,WH110907,BN822GP2022WWGr,Huggins,,ARS,5,5,10.5710,0000,8.9306,0000,74.5771,0001,28.9330,0000
12417169,2022-10-26 12:01:22,WH110907,BN678GP2022WWGr,Huggins,,ARS,5,5,7.0581,0001,8.9731,0000,76.4113,0023,17.1972,0000
12417169,2022-10-26 12:02:17,WH110907,BN231GP2022WWGr,Huggins,,ARS,5,5,11.9197,0000,9.1127,0000,71.9967,0000,32.3905,0000
12417169,2022-10-26 13:02:43,WH110907,BN933GP2022WWGr,Huggins,,ARS,5,5,11.0996,0000,9.2907,0000,72.1942,0000,30.2543,0000
12417169,2022-10-26 13:03:29,WH110907,BN82GP2022WWGr,Huggins,,ARS,5,5,8.5025,0000,9.3412,0000,75.4931,0002,21.8698,0000
12417169,2022-10-26 13:04:20,WH110907,BN11GP2022WWGr,Huggins,,ARS,5,5,10.7804,0000,9.3890,0000,73.5509,0000,29.3916,0000
12417169,2022-10-26 13:05:15,WH110907,BN369GP2022WWGr,Huggins,,ARS,5,5,8.3237,0000,9.4622,0000,75.4095,0002,21.3539,0000
12417169,2022-10-26 13:12:14,WH110907,BS184GP2022WWGr,Huggins,,ARS,5,5,9.4017,0000,9.2850,0000,74.8052,0001,25.3767,0000
12417169,2022-10-26 13:13:05,WH110907,BS886GP2022WWGr,Huggins,,ARS,5,5,9.3075,0000,9.2230,0000,75.0885,0002,24.8597,0000
12417169,2022-10-26 13:13:59,WH110907,BS961GP2022WWGr,Huggins,,ARS,5,5,9.2967,0000,9.0722,0000,75.2972,0002,24.8215,0000
12417169,2022-10-26 13:15:06,WH110907,BS33GP2022WWGr,Huggins,,ARS,5,5,9.1400,0000,9.6226,0000,74.9741,0001,24.0418,0000
12417169,2022-10-26 13:16:00,WH110907,BS153GP2022WWGr,Huggins,,ARS,5,5,8.9373,0000,8.5833,0000,76.7182,0003,23.6966,0000
12417169,2022-10-26 13:16:50,WH110907,BS721GP2022WWGr,Huggins,,ARS,5,5,9.2091,0000,9.1257,0000,75.6359,0002,24.5905,0000
12417169,2022-10-26 13:17:41,WH110907,BS744GP2022WWGr,Huggins,,ARS,5,5,8.9524,0000,9.5287,0000,75.3110,0002,23.6448,0000
12417169,2022-10-26 13:18:35,WH110907,BS436GP2022WWGr,Huggins,,ARS,5,5,9.6667,0000,9.3065,0000,74.6984,0001,26.4497,0000
12417169,2022-10-26 13:19:30,WH110907,BS508GP2022WWGr,Huggins,,ARS,5,5,9.2151,0000,9.4735,0000,75.8859,0002,24.3375,0000
12417169,2022-10-26 13:20:22,WH110907,BS816GP2022WWGr,Huggins,,ARS,5,5,10.7232,0000,9.0494,0000,74.5951,0000,29.4096,0000
12417169,2022-10-26 13:21:11,WH110907,BS837GP2022WWGr,Huggins,,ARS,5,5,7.9993,0000,9.7197,0000,75.8669,0002,19.8948,0000
12417169,2022-10-26 13:22:11,WH110907,BS561GP2022WWGr,Huggins,,ARS,5,5,8.2596,0000,8.7643,0000,77.1390,0004,20.7286,0000
