Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2023-03-14 15:46:28,WH110907,CW534GP2022WWGr,Huggins,,ARS,5,5,11.0812,0000,5.4252,0003,75.7967,0302,22.5890,0100
12417169,2023-03-14 15:47:49,WH110907,CW535GP2022WWGr,Huggins,,ARS,5,5,12.5921,0000,4.9308,0004,70.0636,0200,24.1949,0100
12417169,2023-03-14 15:48:38,WH110907,CW531GP2022WWGr,Huggins,,ARS,5,5,10.4986,0000,5.3219,0103,74.9262,0301,20.4592,0100
12417169,2023-03-14 15:49:31,WH110907,CW537GP2022WWGr,Huggins,,ARS,5,5,12.4208,0000,4.9730,0004,69.6797,0200,22.8284,0100
12417169,2023-03-14 15:50:21,WH110907,CW532GP2022WWGr,Huggins,,ARS,5,5,12.2298,0000,4.7846,0004,70.5484,0300,22.7761,0100
12417169,2023-03-14 15:51:10,WH110907,CW539GP2022WWGr,Huggins,,ARS,5,5,12.7802,0000,4.8019,0004,69.0621,0200,24.1368,0100
12417169,2023-03-14 15:52:14,WH110907,CW536GP2022WWGr,Huggins,,ARS,5,5,11.4837,0000,5.0260,0003,70.8725,0200,21.5790,0100
12417169,2023-03-14 15:53:06,WH110907,CW530GP2022WWGr,Huggins,,ARS,5,5,11.4930,0000,5.1579,0003,71.4836,0200,21.7107,0100
12417169,2023-03-14 15:53:56,WH110907,CW538GP2022WWGr,Huggins,,ARS,5,5,12.7475,0000,4.8394,0004,68.8008,0300,23.7875,0100
12417169,2023-03-14 15:55:13,WH110907,CW533GP2022WWGr,Huggins,,ARS,5,5,12.2976,0000,4.8895,0004,70.4576,0300,23.5493,0100
12417169,2023-03-14 15:58:15,WH110907,CW502GP2022WWGr,Huggins,,ARS,5,5,11.7983,0000,4.9365,0104,71.6305,0400,22.1472,0100
12417169,2023-03-14 15:59:13,WH110907,CW500GP2022WWGr,Huggins,,ARS,5,5,13.7896,0000,4.3137,0104,65.9625,0300,24.9320,0100
12417169,2023-03-14 16:00:03,WH110907,CW504GP2022WWGr,Huggins,,ARS,5,5,12.1474,0000,4.4962,0104,69.4305,0500,21.4099,0100
12417169,2023-03-14 16:01:08,WH110907,CW509GP2022WWGr,Huggins,,ARS,5,5,11.7799,0000,4.9973,0104,71.5455,0300,22.5621,0100
12417169,2023-03-14 16:01:59,WH110907,CW507GP2022WWGr,Huggins,,ARS,5,5,10.9753,0000,4.7512,0104,71.4481,0400,20.9690,0100
12417169,2023-03-14 16:02:52,WH110907,CW505GP2022WWGr,Huggins,,ARS,5,5,10.5116,0000,5.0142,0103,73.0973,0400,20.5607,0100
12417169,2023-03-14 16:03:45,WH110907,CW506GP2022WWGr,Huggins,,ARS,5,5,12.4235,0000,4.8836,0004,68.4183,0300,23.2052,0100
12417169,2023-03-14 16:04:46,WH110907,CW501GP2022WWGr,Huggins,,ARS,5,5,11.0745,0000,5.1753,0103,72.6844,0311,21.9662,0100
12417169,2023-03-14 16:06:38,WH110907,CW508GP2022WWGr,Huggins,,ARS,5,5,13.2860,0000,4.5299,0104,68.2089,0300,25.6560,0100
12417169,2023-03-14 16:07:27,WH110907,CW503GP2022WWGr,Huggins,,ARS,5,5,11.2799,0000,4.7854,0104,70.8958,0400,20.4177,0100
12417169,2023-03-14 16:11:55,WH110907,CW494GP2022WWGr,Huggins,,ARS,5,5,11.7528,0000,4.5501,0104,71.6518,0300,22.1271,0100
12417169,2023-03-14 16:13:09,WH110907,CW491GP2022WWGr,Huggins,,ARS,5,5,9.7872,0000,4.8839,0104,74.3006,0401,19.9693,0100
12417169,2023-03-14 16:14:02,WH110907,CW497GP2022WWGr,Huggins,,ARS,5,5,14.6694,0000,4.4254,0004,64.6430,0200,28.2301,0100
12417169,2023-03-14 16:14:53,WH110907,CW499GP2022WWGr,Huggins,,ARS,5,5,11.4258,0000,5.0502,0103,72.6523,0300,22.4062,0100
12417169,2023-03-14 16:16:04,WH110907,CW496GP2022WWGr,Huggins,,ARS,5,5,15.0959,0000,4.2968,0004,64.5120,0200,31.3351,0100
12417169,2023-03-14 16:20:00,WH110907,CW498GP2022WWGr,Huggins,,ARS,5,5,13.2737,0000,4.6590,0004,67.6309,0200,26.5081,0100
12417169,2023-03-14 16:20:48,WH110907,CW495GP2022WWGr,Huggins,,ARS,5,5,12.7577,0000,4.7506,0004,71.9473,0200,25.3771,0100
12417169,2023-03-14 16:21:37,WH110907,CW492GP2022WWGr,Huggins,,ARS,5,5,10.3472,0000,4.8818,0104,73.3429,0311,20.8261,0100
12417169,2023-03-14 16:22:28,WH110907,CW490GP2022WWGr,Huggins,,ARS,5,5,13.6280,0000,4.4755,0004,68.5721,0200,26.8641,0100
12417169,2023-03-14 16:23:41,WH110907,CW493GP2022WWGr,Huggins,,ARS,5,5,11.7491,0000,4.8436,0004,73.9495,0301,23.3958,0100
