Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2019-09-18 09:37:32,WH110907,1,,,ARS,5,5,9.5349,0000,8.8011,0000,74.9256,0001,24.5681,0000
12417169,2019-09-18 10:55:00,WH110907,CE196GP2019WWGr,1795,,ARS,5,5,9.9357,0000,8.8540,0000,75.5215,0002,26.2385,0000
12417169,2019-09-18 10:56:45,WH110907,CE195GP2019WWGr,1795,,ARS,5,5,9.9261,0000,8.9333,0000,75.1419,0002,26.1348,0000
12417169,2019-09-18 10:58:04,WH110907,CE194GP2019WWGr,1795,,ARS,5,5,8.8614,0000,8.3479,0000,76.8519,0003,22.0884,0000
12417169,2019-09-18 10:59:17,WH110907,CE190GP2019WWGr,1795,,ARS,5,5,10.9779,0000,8.6820,0000,73.5593,0000,29.0933,0000
12417169,2019-09-18 11:01:07,WH110907,CE192GP2019WWGr,1795,,ARS,5,5,9.8718,0000,8.5371,0000,75.4343,0002,25.8897,0000
12417169,2019-09-18 11:02:24,WH110907,CE191GP2019WWGr,1795,,ARS,5,5,9.9304,0000,9.0791,0000,74.4084,0001,26.3666,0000
12417169,2019-09-18 11:03:36,WH110907,CE188GP2019WWGr,1795,,ARS,5,5,8.6502,0000,8.7642,0000,75.8849,0002,21.5546,0000
12417169,2019-09-18 11:04:56,WH110907,CE193GP2019WWGr,1795,,ARS,5,5,10.1807,0000,8.6931,0000,75.0187,0002,27.1237,0000
12417169,2019-09-18 11:06:04,WH110907,CE189GP2019WWGr,1795,,ARS,5,5,9.5469,0000,8.6926,0000,75.7172,0002,24.5504,0000
12417169,2019-09-18 11:10:03,WH110907,CE187GP2019WWGr,1794,,ARS,5,5,9.1263,0000,8.0736,0000,76.3152,0003,22.7696,0000
12417169,2019-09-18 11:11:14,WH110907,CE185GP2019WWGr,1794,,ARS,5,5,8.7420,0000,9.1462,0000,75.7395,0002,22.1165,0000
12417169,2019-09-18 11:12:26,WH110907,CE186GP2019WWGr,1794,,ARS,5,5,8.6847,0000,9.0316,0000,75.8911,0002,22.1835,0000
12417169,2019-09-18 11:13:38,WH110907,CE183GP2019WWGr,1794,,ARS,5,5,9.1903,0000,9.2595,0000,75.2422,0002,23.1202,0000
12417169,2019-09-18 11:14:55,WH110907,CE184GP2019WWGr,1794,,ARS,5,5,8.0843,0000,8.8805,0000,76.6776,0003,20.1469,0000
12417169,2019-09-18 11:16:09,WH110907,CE179GP2019WWGr,1794,,ARS,5,5,9.9815,0000,9.1305,0000,74.2599,0001,26.0616,0000
12417169,2019-09-18 11:17:15,WH110907,CE180GP2019WWGr,1794,,ARS,5,5,8.3785,0000,8.5262,0000,75.2742,0002,20.7640,0000
12417169,2019-09-18 11:18:21,WH110907,CE181GP2019WWGr,1794,,ARS,5,5,10.1216,0000,8.8923,0000,74.2188,0000,26.4815,0000
12417169,2019-09-18 11:19:22,WH110907,CE182GP2019WWGr,1794,,ARS,5,5,8.9010,0000,9.0062,0000,75.5362,0002,22.3862,0000
12417169,2019-09-18 11:22:42,WH110907,CE217GP2019WWGr,1797,,ARS,5,5,10.0095,0000,8.9129,0000,73.2559,0021,25.9305,0000
12417169,2019-09-18 11:23:51,WH110907,CE213GP2019WWGr,1797,,ARS,5,5,8.5843,0000,8.0505,0000,76.9092,0003,21.6768,0000
12417169,2019-09-18 11:24:59,WH110907,CE215GP2019WWGr,1797,,ARS,5,5,10.5927,0000,8.7094,0000,74.5184,0001,28.4043,0000
