Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2019-08-26 13:19:52,WH110907,CW516GP2019WWGr,1747,,ARS,5,5,9.75,0000,8.8755,0000,75.0821,0002,24.8700,0000
12417169,2019-08-26 13:21:25,WH110907,CW511GP2019WWGr,1747,,ARS,5,5,9.1521,0000,8.0270,0000,75.9393,0002,22.0040,0000
12417169,2019-08-26 13:27:48,WH110907,CW512GP2019WWGr,1747,,ARS,5,5,9.3187,0000,8.9454,0000,75.1348,0002,23.6590,0000
12417169,2019-08-26 13:29:02,WH110907,CW515GP2019WWGr,1747,,ARS,5,5,10.3939,0000,9.4838,0000,71.8213,0000,26.8916,0000
12417169,2019-08-26 13:30:34,WH110907,CW505GP2019WWGr,1747,,ARS,5,5,10.8154,0000,9.3531,0000,72.3327,0000,28.1451,0000
12417169,2019-08-26 13:31:27,WH110907,CW509GP2019WWGr,1747,,ARS,5,5,9.6587,0000,10.1432,0000,74.0206,0000,25.0607,0000
12417169,2019-08-26 13:32:54,WH110907,CW506GP2019WWGr,1747,,ARS,5,5,9.3095,0000,8.2090,0000,72.1812,0021,23.1574,0000
12417169,2019-08-26 13:33:47,WH110907,CW513GP2019WWGr,1747,,ARS,5,5,9.4203,0000,9.1102,0000,74.8830,0001,24.0757,0000
12417169,2019-08-26 13:34:49,WH110907,CW514GP2019WWGr,1747,,ARS,5,5,9.0207,0000,9.8855,0000,74.0221,0001,22.5876,0000
12417169,2019-08-26 13:35:45,WH110907,CW507GP2019WWGr,1747,,ARS,5,5,9.6438,0000,9.0456,0000,74.3999,0000,24.7503,0000
12417169,2019-08-26 13:38:43,WH110907,CW508GP2019WWGr,1747,,ARS,5,5,10.2949,0000,8.4030,0000,74.9006,0001,27.0156,0000
12417169,2019-08-26 13:40:13,WH110907,CW510GP2019WWGr,1747,,ARS,5,5,9.8408,0000,9.1255,0000,73.4256,0000,25.3809,0000
12417169,2019-08-26 13:41:52,WH110907,CW437GP2019WWGr,1740,,ARS,5,5,12.4047,0000,9.3908,0000,68.7556,0000,32.5823,0000
12417169,2019-08-26 13:43:29,WH110907,CW432GP2019WWGr,1740,,ARS,5,5,8.9132,0000,10.1945,0000,73.3057,0000,22.2177,0000
