Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,8/28/2019 14:35,WH110907,CW592GP2019WWGr,1754,,ARS,5,5,9.7247,0,8.7662,0,72.3519,10,23.8523,0
12417169,8/28/2019 14:37,WH110907,CW593GP2019WWGr,1754,,ARS,5,5,9.8606,0,9.1081,0,71.8568,0,24.9103,0
12417169,8/28/2019 14:39,WH110907,CW595GP2019WWGr,1754,,ARS,5,5,9.3748,0,9.3203,0,73.7434,0,23.7134,0
12417169,8/28/2019 14:43,WH110907,CW586GP2019WWGr,1754,,ARS,5,5,10.0989,0,8.6785,0,70.6994,10,25.1383,0
12417169,8/28/2019 14:46,WH110907,CW594GP2019WWGr,1754,,ARS,5,5,9.4972,0,8.8158,0,71.2531,20,23.9634,0
12417169,8/28/2019 14:46,WH110907,CW590GP2019WWGr,1754,,ARS,5,5,10.1505,0,8.6544,0,74.5522,1,25.6639,0
12417169,8/28/2019 14:47,WH110907,CW587GP2019WWGr,1754,,ARS,5,5,8.7825,0,9.0767,0,73.798,0,21.7771,0
12417169,8/28/2019 14:48,WH110907,CW588GP2019WWGr,1754,,ARS,5,5,9.8273,0,9.6361,0,72.9409,0,25.7789,0
12417169,8/28/2019 14:49,WH110907,CW589GP2019WWGr,1754,,ARS,5,5,9.5803,0,9.4583,0,72.4941,21,24.3695,0
12417169,8/28/2019 14:50,WH110907,CW596GP2019WWGr,1754,,ARS,5,5,8.8049,0,8.8439,0,74.0433,1,21.6313,0
12417169,8/28/2019 14:51,WH110907,CW591GP2019WWGr,1754,,ARS,5,5,10.7677,0,9.2397,0,71.3296,0,28.4304,0
12417169,8/28/2019 14:55,WH110907,CW607GP2019WWGr1755,1755,,ARS,5,5,9.7016,0,8.4174,0,73.0637,100,23.3937,0
12417169,8/28/2019 14:56,WH110907,CW606GP2019WWGr,1755,,ARS,5,5,10.0887,0,8.7522,0,72.7279,1,26.1367,0
12417169,8/28/2019 14:57,WH110907,CW605GP2019WWGr,1755,,ARS,5,5,10.5567,0,8.6278,0,72.4459,0,27.6721,0
12417169,8/28/2019 15:04,WH110907,CW604GP2019WWGr,1755,,ARS,5,5,10.0431,0,9.2205,0,73.3812,0,26.0163,0
12417169,8/28/2019 15:05,WH110907,CW603GP2019WWGr,1755,,ARS,5,5,10.9235,0,8.4058,0,69.5927,100,27.5463,0
12417169,8/28/2019 15:06,WH110907,CW598GP2019WWGr,1755,,ARS,5,5,11.2996,0,8.648,0,68.6439,10,28.9186,0
12417169,8/28/2019 15:07,WH110907,CW601GP2019WWGr,1755,,ARS,5,5,9.9371,0,8.3192,0,73.8137,1,25.0643,0
12417169,8/28/2019 15:08,WH110907,CW597GP2019WWGr,1755,,ARS,5,5,10.4324,0,9.1095,0,73.0733,0,27.5029,0
12417169,8/28/2019 15:09,WH110907,CW599GP2019WWGr,1755,,ARS,5,5,8.4383,0,8.4056,0,76.3228,3,20.4151,0
12417169,8/28/2019 15:11,WH110907,CW600GP2019WWGr,1755,,ARS,5,5,8.9187,0,9.7031,0,73.9683,0,22.4186,0
12417169,8/28/2019 15:12,WH110907,CW602GP2019WWGr,1755,,ARS,5,5,9.6394,0,8.3531,0,71.0799,20,23.451,0
12417169,8/28/2019 15:18,WH110907,CW584GP2019WWGr,1753,,ARS,5,5,8.5284,0,8.8277,0,75.2772,2,20.619,0
12417169,8/28/2019 15:18,WH110907,CW582GP2019WWGr,1753,,ARS,5,5,10.6122,0,9.2862,0,70.0178,0,27.9391,0
12417169,8/28/2019 15:19,WH110907,CW583GP2019WWGr,1753,,ARS,5,5,10.1271,0,8.3211,0,73.1647,0,25.729,0
12417169,8/28/2019 15:20,WH110907,CW581GP2019WWGr,1753,,ARS,5,5,11.4109,0,8.8853,0,68.7071,0,30.0948,0
12417169,8/28/2019 15:21,WH110907,CW575GP2019WWGr,1753,,ARS,5,5,9.8422,0,9.6119,0,72.9742,0,25.6213,0
12417169,8/28/2019 15:22,WH110907,CW577GP2019WWGr,1753,,ARS,5,5,9.6477,0,9.1727,0,73.4262,1,24.6811,0
12417169,8/28/2019 15:23,WH110907,CW576GP2019WWGr,1753,,ARS,5,5,10.0061,0,9.6182,0,72.0733,0,26.2735,0
12417169,8/28/2019 15:23,WH110907,CW585GP2019WWGr,1753,,ARS,5,5,9.4129,0,9.2354,0,73.281,1,23.6252,0
12417169,8/28/2019 15:24,WH110907,CW578GP2019WWGr,1753,,ARS,5,5,9.9894,0,9.045,0,72.5894,0,25.5883,0
