ID,Verb,Variable,NewVal,Comment,Reviewer
CE348_GP_2021_SC_Bio,Update,CropExists,0,Suspect no crop was avaliable to harvest at this location.,Ian Leslie
CE371_GP_2021_SC_Bio,Update,CropExists,0,Suspect no crop was avaliable to harvest at this location.,Ian Leslie
