Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2019-09-16 10:32:47,WH110907,CE128GP2019WWGr,1787,,ARS,5,5,9.5487,0000,8.9139,0000,74.5100,0001,24.0761,0000
12417169,2019-09-16 10:34:24,WH110907,CE127GP2019WWGr,1787,,ARS,5,5,11.0493,0000,8.7898,0000,74.3152,0001,29.7020,0000
12417169,2019-09-16 10:35:41,WH110907,CE126GP2019WWGr,1787,,ARS,5,5,10.1875,0000,8.5199,0000,74.3195,0000,26.1517,0000
12417169,2019-09-16 10:36:51,WH110907,CE125GP2019WWGr,1787,,ARS,5,5,9.8841,0000,8.8145,0000,73.2281,0010,25.0551,0000
12417169,2019-09-16 10:38:04,WH110907,CE120GP2019WWGr,1787,,ARS,5,5,10.1322,0000,8.7359,0000,74.4023,0000,26.7008,0000
12417169,2019-09-16 10:39:42,WH110907,CE124GP2019WWGr,1787,,ARS,5,5,9.2460,0000,7.5272,0000,76.4821,0003,22.5265,0000
12417169,2019-09-16 10:40:59,WH110907,CE121GP2019WWGr,1787,,ARS,5,5,10.6900,0000,8.3711,0000,73.3143,0000,28.2099,0000
12417169,2019-09-16 10:42:10,WH110907,CE122GP2019WWGr,1787,,ARS,5,5,8.0638,0000,8.5809,0000,76.0235,0003,19.9572,0000
12417169,2019-09-16 10:43:21,WH110907,CE123GP2019WWGr,1787,,ARS,5,5,11.1257,0000,8.9218,0000,73.5733,0000,29.5137,0000
12417169,2019-09-16 10:46:48,WH110907,CE136GP2019WWGr,1787,,ARS,5,5,10.2823,0000,9.1401,0000,73.4576,0000,27.4518,0000
12417169,2019-09-16 10:47:53,WH110907,CE135GP2019WWGr,1788,,ARS,5,5,9.3973,0000,8.6250,0000,75.7023,0002,23.9210,0000
12417169,2019-09-16 10:49:10,WH110907,CE129GP2019WWGr,1788,,ARS,5,5,10.4734,0000,8.4527,0000,74.4825,0001,27.4776,0000
12417169,2019-09-16 10:50:42,WH110907,CE130GP2019WWGr,1788,,ARS,5,5,8.6623,0000,8.3230,0000,75.2056,0002,21.2899,0000
12417169,2019-09-16 10:51:58,WH110907,CE133GP2019WWGr,1788,,ARS,5,5,8.4418,0000,8.9022,0000,75.6692,0002,21.2275,0000
12417169,2019-09-16 10:53:10,WH110907,CE134GP2019WWGr,1788,,ARS,5,5,8.7482,0000,8.7547,0000,75.9683,0002,21.9969,0000
12417169,2019-09-16 10:59:21,WH110907,CE131GP2019WWGr,1788,,ARS,5,5,8.7152,0000,8.4645,0000,75.6923,0002,21.4108,0000
12417169,2019-09-16 11:00:28,WH110907,CE132GP2019WWGr,1788,,ARS,5,5,7.9581,0000,8.3986,0000,76.5197,0003,20.0738,0000
12417169,2019-09-16 11:03:20,WH110907,CE147GP2019WWGr,1789,,ARS,5,5,9.7540,0000,8.5697,0000,74.0545,0001,25.2095,0000
12417169,2019-09-16 11:04:34,WH110907,CE145GP2019WWGr,1789,,ARS,5,5,9.8591,0000,8.6039,0000,73.7935,0000,26.1229,0000
12417169,2019-09-16 11:05:49,WH110907,CE146GP2019WWGr,1789,,ARS,5,5,10.1889,0000,8.0749,0000,75.3011,0002,26.8700,0000
12417169,2019-09-16 11:07:40,WH110907,CE143GP2019WWGr,1789,,ARS,5,5,10.1730,0000,8.2657,0000,71.9695,0021,25.8039,0000
12417169,2019-09-16 11:08:53,WH110907,CE144GP2019WWGr,1789,,ARS,5,5,10.5789,0000,8.0911,0000,73.2601,0001,27.7276,0000
12417169,2019-09-16 11:10:01,WH110907,CE141GP2019WWGr,1789,,ARS,5,5,9.3493,0000,8.5696,0000,74.5780,0001,23.8657,0000
12417169,2019-09-16 11:11:21,WH110907,CE142GP2019WWGr,1789,,ARS,5,5,10.2104,0000,8.2081,0000,73.6134,0000,26.7470,0000
12417169,2019-09-16 11:12:33,WH110907,CE140GP2019WWGr,1789,,ARS,5,5,9.7947,0000,9.0082,0000,73.9198,0000,25.6458,0000
12417169,2019-09-16 11:13:41,WH110907,CE137GP2019WWGr,1789,,ARS,5,5,10.1590,0000,8.6031,0000,74.6305,0001,26.7650,0000
12417169,2019-09-16 11:14:49,WH110907,CE138GP2019WWGr,1789,,ARS,5,5,9.6457,0000,8.7373,0000,75.9290,0002,24.7887,0000
12417169,2019-09-16 11:16:03,WH110907,CE139GP2019WWGr,1789,,ARS,5,5,9.7492,0000,8.3424,0000,71.9736,0030,24.9915,0000
12417169,2019-09-16 11:20:18,WH110907,CE156GP2019WWGr,1790,,ARS,5,5,10.6741,0000,8.0225,0000,73.9638,0011,26.9903,0000
12417169,2019-09-16 11:22:28,WH110907,CE154GP2019WWGr,1790,,ARS,5,5,9.0100,0000,7.4570,0000,74.7098,0051,21.6147,0000
12417169,2019-09-16 11:23:35,WH110907,CE155GP2019WWGr,1790,,ARS,5,5,10.2800,0000,8.7159,0000,73.4916,0000,26.4023,0000
12417169,2019-09-16 11:24:39,WH110907,CE151GP2019WWGr,1790,,ARS,5,5,10.3052,0000,8.9776,0000,74.1347,0000,26.9479,0000
12417169,2019-09-16 11:25:49,WH110907,CE152GP2019WWGr,1790,,ARS,5,5,10.4506,0000,8.2496,0000,74.6383,0001,27.2591,0000
12417169,2019-09-16 11:27:03,WH110907,CE149GP2019WWGr,1790,,ARS,5,5,11.4554,0000,8.6673,0000,73.2191,0000,30.6497,0000
12417169,2019-09-16 11:28:17,WH110907,CE153GP2019WWGr,1790,,ARS,5,5,10.2782,0000,8.4338,0000,75.6298,0002,26.8716,0000
12417169,2019-09-16 11:29:31,WH110907,CE148GP2019WWGr,1790,,ARS,5,5,10.4412,0000,8.7636,0000,75.2763,0002,27.9458,0000
12417169,2019-09-16 11:30:43,WH110907,CE150GP2019WWGr,1790,,ARS,5,5,8.8562,0000,8.4714,0000,76.0451,0003,21.6143,0000
12417169,2019-09-16 11:33:45,WH110907,CE175GP2019WWGr,1792,,ARS,5,5,10.2059,0000,8.6362,0000,74.1518,0000,26.0133,0000
12417169,2019-09-16 11:34:54,WH110907,CE176GP2019WWGr,1792,,ARS,5,5,9.8025,0000,8.6779,0000,75.5310,0002,24.8372,0000
12417169,2019-09-16 11:36:45,WH110907,CE174GP2019WWGr,1792,,ARS,5,5,9.0370,0000,8.7744,0000,76.6762,0003,22.6881,0000
12417169,2019-09-16 11:37:50,WH110907,CE173GP2019WWGr,1792,,ARS,5,5,8.5428,0000,8.8770,0000,75.5437,0002,21.3697,0000
12417169,2019-09-16 11:38:54,WH110907,CE170GP2019WWGr,1792,,ARS,5,5,9.4776,0000,8.3754,0000,74.9905,0011,24.2785,0000
12417169,2019-09-16 11:40:02,WH110907,CE172GP2019WWGr,1792,,ARS,5,5,9.0929,0000,8.2800,0000,76.4261,0003,22.6766,0000
